ref	word	lemma	pos	parse
2Cor 1:20	ὅσαι	ὅσος	RR	----NPF-
2Cor 1:20	γὰρ	γάρ	C-	--------
2Cor 1:20	ἐπαγγελίαι	ἐπαγγελία	N-	----NPF-
2Cor 1:20	θεοῦ	θεός	N-	----GSM-
2Cor 1:20	ἐν	ἐν	P-	--------
2Cor 1:20	αὐτῷ	αὐτός	RP	----DSM-
2Cor 1:20	τὸ	ὁ	RA	----NSN-
2Cor 1:20	Ναί	ναί	X-	--------
2Cor 1:20	διὸ	διό	C-	--------
2Cor 1:20	καὶ	καί	D-	--------
2Cor 1:20	δι’	διά	P-	--------
2Cor 1:20	αὐτοῦ	αὐτός	RP	----GSM-
2Cor 1:20	τὸ	ὁ	RA	----NSN-
2Cor 1:20	Ἀμὴν	ἀμήν	X-	--------
2Cor 1:20	τῷ	ὁ	RA	----DSM-
2Cor 1:20	θεῷ	θεός	N-	----DSM-
2Cor 1:20	πρὸς	πρός	P-	--------
2Cor 1:20	δόξαν	δόξα	N-	----ASF-
2Cor 1:20	δι’	διά	P-	--------
2Cor 1:20	ἡμῶν	ἐγώ	RP	----GP--
2Cor 1:21	ὁ	ὁ	RA	----NSM-
2Cor 1:21	δὲ	δέ	C-	--------
2Cor 1:21	βεβαιῶν	βεβαιόω	V-	-PAPNSM-
2Cor 1:21	ἡμᾶς	ἐγώ	RP	----AP--
2Cor 1:21	σὺν	σύν	P-	--------
2Cor 1:21	ὑμῖν	σύ	RP	----DP--
2Cor 1:21	εἰς	εἰς	P-	--------
2Cor 1:21	Χριστὸν	Χριστός	N-	----ASM-
2Cor 1:21	καὶ	καί	C-	--------
2Cor 1:21	χρίσας	χρίω	V-	-AAPNSM-
2Cor 1:21	ἡμᾶς	ἐγώ	RP	----AP--
2Cor 1:21	θεός	θεός	N-	----NSM-
2Cor 1:22	ὁ	ὁ	RA	----NSM-
2Cor 1:22	καὶ	καί	C-	--------
2Cor 1:22	σφραγισάμενος	σφραγίζω	V-	-AMPNSM-
2Cor 1:22	ἡμᾶς	ἐγώ	RP	----AP--
